train_mae,valid_mae,train_rmse,valid_rmse,n_estimators,max_depth,min_samples,max_features,warm_start
1.6104905771817568,1.9751553746215058,2.7428463915632606,3.79079890309011,50,10,10,10,False
1.988477643758997,2.208814624878179,3.3818536531508205,3.9285162637967,50,10,20,2,True
1.988477643758997,2.208814624878179,3.3818536531508205,3.9285162637967,50,10,20,2,False
1.719457721898322,1.9786708293708293,3.0013103915702466,3.745747061139881,50,10,20,4,True
1.719457721898322,1.9786708293708293,3.0013103915702466,3.745747061139881,50,10,20,4,False
1.67563457281425,1.9763096657154735,2.9035884874607367,3.7827723475108406,50,10,20,6,True
1.67563457281425,1.9763096657154735,2.9035884874607367,3.7827723475108406,50,10,20,6,False
1.6488885161564042,1.966796745738238,2.8525499303349027,3.7963037157102018,50,10,20,8,True
1.6488885161564042,1.966796745738238,2.8525499303349027,3.7963037157102018,50,10,20,8,False
1.6522598441680874,1.9846554526442666,2.8394511159244975,3.804444841442632,50,10,20,10,True
1.6522598441680874,1.9846554526442666,2.8394511159244975,3.804444841442632,50,10,20,10,False
1.1880484462356056,1.857662893857984,2.0791112315535685,3.531164480610312,50,15,2,2,True
1.1880484462356056,1.857662893857984,2.0791112315535685,3.531164480610312,50,15,2,2,False
1.0114950889068375,1.7800754158582934,1.7087806084468027,3.5149941359226444,50,15,2,4,True
1.0114950889068375,1.7800754158582934,1.7087806084468027,3.5149941359226444,50,15,2,4,False
0.9758643196328357,1.783835145773851,1.6471751298430644,3.5818569939084655,50,15,2,6,True
0.9758643196328357,1.783835145773851,1.6471751298430644,3.5818569939084655,50,15,2,6,False
0.9591959266061257,1.7920081914360464,1.6047582441659347,3.590520368864782,50,15,2,8,True
0.9591959266061257,1.7920081914360464,1.6047582441659347,3.590520368864782,50,15,2,8,False
0.9616542878747927,1.8140981134907135,1.6071885083887913,3.625961316814032,50,15,2,10,True
0.9616542878747927,1.8140981134907135,1.6071885083887913,3.625961316814032,50,15,2,10,False
1.2708611812161,1.8664643615265366,2.236567035106662,3.5291877847371698,50,15,5,2,True
1.2708611812161,1.8664643615265366,2.236567035106662,3.5291877847371698,50,15,5,2,False
1.0854190092635998,1.7964700692300004,1.8906799578582292,3.550681010688352,50,15,5,4,True
1.0854190092635998,1.7964700692300004,1.8906799578582292,3.550681010688352,50,15,5,4,False
1.043464640422221,1.7987763536917507,1.825508640645711,3.579652394888716,50,15,5,6,True
1.043464640422221,1.7987763536917507,1.825508640645711,3.579652394888716,50,15,5,6,False
1.017694109112607,1.8139312466320228,1.776949137478416,3.623606962747689,50,15,5,8,True
1.017694109112607,1.8139312466320228,1.776949137478416,3.623606962747689,50,15,5,8,False
1.02308632695419,1.8210068299036348,1.7825524930517083,3.6499975825671744,50,15,5,10,True
1.02308632695419,1.8210068299036348,1.7825524930517083,3.6499975825671744,50,15,5,10,False
1.3854372332771137,1.8924745609060067,2.446182649351362,3.6043162710847416,50,15,10,2,True
1.3854372332771137,1.8924745609060067,2.446182649351362,3.6043162710847416,50,15,10,2,False
1.2171709009422562,1.822116781993907,2.163212768977701,3.5562328136173273,50,15,10,4,True
1.2171709009422562,1.822116781993907,2.163212768977701,3.5562328136173273,50,15,10,4,False
1.172841072399419,1.8121591635272212,2.0895938732724972,3.6010187073966198,50,15,10,6,True
1.172841072399419,1.8121591635272212,2.0895938732724972,3.6010187073966198,50,15,10,6,False
1.1431147691236576,1.8140732487671352,2.029825145835278,3.6080609270341717,50,15,10,8,True
1.1431147691236576,1.8140732487671352,2.029825145835278,3.6080609270341717,50,15,10,8,False
1.1357315221737871,1.8292060425304724,2.0163915757700437,3.6441753078932497,50,15,10,10,True
1.1357315221737871,1.8292060425304724,2.0163915757700437,3.6441753078932497,50,15,10,10,False
1.5376195408707949,1.9345186898250764,2.7054486586198983,3.6503847961285865,50,15,20,2,True
1.5376195408707949,1.9345186898250764,2.7054486586198983,3.6503847961285865,50,15,20,2,False
1.3825626920313145,1.8568556826841847,2.457352464885,3.606492687552005,50,15,20,4,True
1.3825626920313145,1.8568556826841847,2.457352464885,3.606492687552005,50,15,20,4,False
1.335462593374585,1.849475113822725,2.3740158126295396,3.6403340229547108,50,15,20,6,True
1.335462593374585,1.849475113822725,2.3740158126295396,3.6403340229547108,50,15,20,6,False
1.3252675046578715,1.8590131596182509,2.361535701912253,3.6881779901549026,50,15,20,8,True
1.3252675046578715,1.8590131596182509,2.361535701912253,3.6881779901549026,50,15,20,8,False
1.3123738842164654,1.8693172345576259,2.339422431063141,3.7197379433514945,50,15,20,10,True
1.3123738842164654,1.8693172345576259,2.339422431063141,3.7197379433514945,50,15,20,10,False
0.7851096772507128,1.7707728406927699,1.3846709059471416,3.454456905781853,50,20,2,2,True
0.7851096772507128,1.7707728406927699,1.3846709059471416,3.454456905781853,50,20,2,2,False
0.7094930375759209,1.732854321130502,1.2737424801505155,3.4751880309313505,50,20,2,4,True
0.7094930375759209,1.732854321130502,1.2737424801505155,3.4751880309313505,50,20,2,4,False
0.7034277890577609,1.7513763809389782,1.271183228978585,3.532258911457035,50,20,2,6,True
0.7034277890577609,1.7513763809389782,1.271183228978585,3.532258911457035,50,20,2,6,False
0.6995588829475687,1.7699326042708896,1.2733342740158218,3.5443165259497444,50,20,2,8,True
0.6995588829475687,1.7699326042708896,1.2733342740158218,3.5443165259497444,50,20,2,8,False
0.7033187693886587,1.7931324051109352,1.28280430312449,3.6182383589560234,50,20,2,10,True
0.7033187693886587,1.7931324051109352,1.28280430312449,3.6182383589560234,50,20,2,10,False
0.9591834851239315,1.7932400581880024,1.743122020172523,3.498282372163927,50,20,5,2,True
0.9591834851239315,1.7932400581880024,1.743122020172523,3.498282372163927,50,20,5,2,False
0.8460461499203631,1.755234454516786,1.5661860142389143,3.5070521355997077,50,20,5,4,True
0.8460461499203631,1.755234454516786,1.5661860142389143,3.5070521355997077,50,20,5,4,False
0.8122756553217823,1.7568321889101621,1.526532161196129,3.5091649670738057,50,20,5,6,True
0.8122756553217823,1.7568321889101621,1.526532161196129,3.5091649670738057,50,20,5,6,False
0.8071574395436549,1.7762591347930539,1.5283478668225152,3.6021772885875762,50,20,5,8,True
0.8071574395436549,1.7762591347930539,1.5283478668225152,3.6021772885875762,50,20,5,8,False
0.8038314019066723,1.785480253421003,1.5341558476519233,3.6000837013207487,50,20,5,10,True
0.8038314019066723,1.785480253421003,1.5341558476519233,3.6000837013207487,50,20,5,10,False
1.170872134936028,1.8170797950220599,2.10265102692471,3.524092848410299,50,20,10,2,True
1.170872134936028,1.8170797950220599,2.10265102692471,3.524092848410299,50,20,10,2,False
1.05409714756044,1.7733351567756763,1.9300349147964593,3.5377294084131288,50,20,10,4,True
1.05409714756044,1.7733351567756763,1.9300349147964593,3.5377294084131288,50,20,10,4,False
1.018032937791293,1.7821002856278576,1.8933560137792316,3.5677864140140523,50,20,10,6,True
1.018032937791293,1.7821002856278576,1.8933560137792316,3.5677864140140523,50,20,10,6,False
1.0014303316353517,1.8008329172868742,1.879135025427865,3.606525532898098,50,20,10,8,True
1.0014303316353517,1.8008329172868742,1.879135025427865,3.606525532898098,50,20,10,8,False
0.9933132780382828,1.8183987635240413,1.8656917146256886,3.6583468592973083,50,20,10,10,True
0.9933132780382828,1.8183987635240413,1.8656917146256886,3.6583468592973083,50,20,10,10,False
1.4019639887223803,1.8860837125824876,2.499792953374209,3.598193727882501,50,20,20,2,True
1.4019639887223803,1.8860837125824876,2.499792953374209,3.598193727882501,50,20,20,2,False
1.2953044216172638,1.82441212202848,2.3411637713871807,3.6062201231438835,50,20,20,4,True
1.2953044216172638,1.82441212202848,2.3411637713871807,3.6062201231438835,50,20,20,4,False
1.2606186758247984,1.8338612722677083,2.2951179695662094,3.6146805632985366,50,20,20,6,True
1.2606186758247984,1.8338612722677083,2.2951179695662094,3.6146805632985366,50,20,20,6,False
1.2443212904803038,1.8439458251751188,2.265872339312762,3.659794533552671,50,20,20,8,True
1.2443212904803038,1.8439458251751188,2.265872339312762,3.659794533552671,50,20,20,8,False
1.2309758879306059,1.8553538462629082,2.2465898755067304,3.705771910475521,50,20,20,10,True
1.2309758879306059,1.8553538462629082,2.2465898755067304,3.705771910475521,50,20,20,10,False
0.6738469093572061,1.7555479222547552,1.2270825195760668,3.4628579189816606,50,25,2,2,True
0.6738469093572061,1.7555479222547552,1.2270825195760668,3.4628579189816606,50,25,2,2,False
0.6536879556568697,1.7312551740295432,1.2127925037572902,3.494120166833822,50,25,2,4,True
0.6536879556568697,1.7312551740295432,1.2127925037572902,3.494120166833822,50,25,2,4,False
0.6517430812194541,1.7449154807860254,1.2186819438192689,3.525537621698109,50,25,2,6,True
0.6517430812194541,1.7449154807860254,1.2186819438192689,3.525537621698109,50,25,2,6,False
0.6583597793165789,1.782121733225897,1.240275459210619,3.599915226324681,50,25,2,8,True
0.6583597793165789,1.782121733225897,1.240275459210619,3.599915226324681,50,25,2,8,False
0.663684283318427,1.7892750263284412,1.2481852662916595,3.6105363036731606,50,25,2,10,True
0.663684283318427,1.7892750263284412,1.2481852662916595,3.6105363036731606,50,25,2,10,False
0.8810944238804794,1.780873115792163,1.6325830862916493,3.462102365192201,50,25,5,2,True
0.8810944238804794,1.780873115792163,1.6325830862916493,3.462102365192201,50,25,5,2,False
0.8033774672760554,1.746215968670738,1.5267469484443947,3.5035105618902564,50,25,5,4,True
0.8033774672760554,1.746215968670738,1.5267469484443947,3.5035105618902564,50,25,5,4,False
0.7823084193527802,1.7572263413436946,1.5023826774664115,3.5090768190262507,50,25,5,6,True
0.7823084193527802,1.7572263413436946,1.5023826774664115,3.5090768190262507,50,25,5,6,False
0.772442227670524,1.7834104180085828,1.5032542493391818,3.5892919693940555,50,25,5,8,True
0.772442227670524,1.7834104180085828,1.5032542493391818,3.5892919693940555,50,25,5,8,False
0.7710180950049498,1.7918838495730287,1.5071511146609693,3.6379094581787927,50,25,5,10,True
0.7710180950049498,1.7918838495730287,1.5071511146609693,3.6379094581787927,50,25,5,10,False
1.136510651714523,1.8250803674606249,2.062803949431306,3.513776834731253,50,25,10,2,True
1.136510651714523,1.8250803674606249,2.062803949431306,3.513776834731253,50,25,10,2,False
1.0371444018518947,1.7759646545332302,1.9244804923054188,3.5319335180405056,50,25,10,4,True
1.0371444018518947,1.7759646545332302,1.9244804923054188,3.5319335180405056,50,25,10,4,False
0.9996337253470438,1.7809137956975951,1.8843168158530674,3.577965034018941,50,25,10,6,True
0.9996337253470438,1.7809137956975951,1.8843168158530674,3.577965034018941,50,25,10,6,False
0.9819346711964758,1.8015830684440013,1.8569127084598869,3.630083824520096,50,25,10,8,True
0.9819346711964758,1.8015830684440013,1.8569127084598869,3.630083824520096,50,25,10,8,False
0.9737716509798329,1.8166646100352246,1.8518480472035614,3.6398574158301464,50,25,10,10,True
0.9737716509798329,1.8166646100352246,1.8518480472035614,3.6398574158301464,50,25,10,10,False
1.3959370684634282,1.8874485879093745,2.494552792384864,3.6056922888167318,50,25,20,2,True
1.3959370684634282,1.8874485879093745,2.494552792384864,3.6056922888167318,50,25,20,2,False
1.2944155978266565,1.8310732333844246,2.341830754149614,3.6052068289068044,50,25,20,4,True
1.2944155978266565,1.8310732333844246,2.341830754149614,3.6052068289068044,50,25,20,4,False
1.2552102658036146,1.8311865408721217,2.284161163317275,3.6232951332918035,50,25,20,6,True
1.2552102658036146,1.8311865408721217,2.284161163317275,3.6232951332918035,50,25,20,6,False
1.2420106526218369,1.8439415744495096,2.2687878406388906,3.666171643678682,50,25,20,8,True
1.2420106526218369,1.8439415744495096,2.2687878406388906,3.666171643678682,50,25,20,8,False
1.2292354011154814,1.848541244501538,2.248361162881608,3.6929760888393117,50,25,20,10,True
1.2292354011154814,1.848541244501538,2.248361162881608,3.6929760888393117,50,25,20,10,False
0.6577848785015004,1.747268126741308,1.212743541751703,3.4393043988520575,50,30,2,2,True
0.6577848785015004,1.747268126741308,1.212743541751703,3.4393043988520575,50,30,2,2,False
0.6455326891680765,1.7269882391645923,1.2040073089108039,3.4921634288331265,50,30,2,4,True
0.6455326891680765,1.7269882391645923,1.2040073089108039,3.4921634288331265,50,30,2,4,False
0.6501417968620585,1.7441404028591527,1.2251442969836983,3.51083318883519,50,30,2,6,True
0.6501417968620585,1.7441404028591527,1.2251442969836983,3.51083318883519,50,30,2,6,False
0.6497996024744774,1.76858807058045,1.2281565865105595,3.577363089437422,50,30,2,8,True
0.6497996024744774,1.76858807058045,1.2281565865105595,3.577363089437422,50,30,2,8,False
0.661468363685677,1.7821719345619746,1.2483593071271857,3.6003542123782144,50,30,2,10,True
0.661468363685677,1.7821719345619746,1.2483593071271857,3.6003542123782144,50,30,2,10,False
0.8714777463200952,1.7741263593667578,1.6213909068517458,3.4813979357996523,50,30,5,2,True
0.8714777463200952,1.7741263593667578,1.6213909068517458,3.4813979357996523,50,30,5,2,False
0.8014133218922882,1.746486311718309,1.5298114954514255,3.5022091222476743,50,30,5,4,True
0.8014133218922882,1.746486311718309,1.5298114954514255,3.5022091222476743,50,30,5,4,False
0.7790785480513449,1.7480887717905567,1.5018289431849168,3.521243040054197,50,30,5,6,True
0.7790785480513449,1.7480887717905567,1.5018289431849168,3.521243040054197,50,30,5,6,False
0.7693347697891187,1.7805159891156712,1.495812037167701,3.5972278557473527,50,30,5,8,True
0.7693347697891187,1.7805159891156712,1.495812037167701,3.5972278557473527,50,30,5,8,False
0.7684340314042664,1.7815171141575448,1.5029777673152493,3.6201696180329463,50,30,5,10,True
0.7684340314042664,1.7815171141575448,1.5029777673152493,3.6201696180329463,50,30,5,10,False
1.1332394916700947,1.8427638616588644,2.058493186971024,3.559442206712429,50,30,10,2,True
1.1332394916700947,1.8427638616588644,2.058493186971024,3.559442206712429,50,30,10,2,False
1.0361787690525983,1.773608795279188,1.9221120764963027,3.544001911903994,50,30,10,4,True
1.0361787690525983,1.773608795279188,1.9221120764963027,3.544001911903994,50,30,10,4,False
0.9988552238837505,1.7795441512445642,1.8758130338950159,3.5655333814030836,50,30,10,6,True
0.9988552238837505,1.7795441512445642,1.8758130338950159,3.5655333814030836,50,30,10,6,False
0.980500971766752,1.80410452978454,1.853325386005108,3.601960050038062,50,30,10,8,True
0.980500971766752,1.80410452978454,1.853325386005108,3.601960050038062,50,30,10,8,False
0.9724089174116052,1.8130293808109734,1.8435334809978172,3.6511762814770337,50,30,10,10,True
0.9724089174116052,1.8130293808109734,1.8435334809978172,3.6511762814770337,50,30,10,10,False
1.39208364848968,1.8834410775650363,2.4942573596616646,3.6079202657321616,50,30,20,2,True
1.39208364848968,1.8834410775650363,2.4942573596616646,3.6079202657321616,50,30,20,2,False
1.29316200785483,1.8277788239493202,2.3380436347160156,3.587727931718768,50,30,20,4,True
1.29316200785483,1.8277788239493202,2.3380436347160156,3.587727931718768,50,30,20,4,False
1.2563904248891462,1.8264146188231558,2.28390353078137,3.633582160276152,50,30,20,6,True
1.2563904248891462,1.8264146188231558,2.28390353078137,3.633582160276152,50,30,20,6,False
1.239547223846726,1.8439823661900363,2.2689181525289617,3.673260075982206,50,30,20,8,True
1.239547223846726,1.8439823661900363,2.2689181525289617,3.673260075982206,50,30,20,8,False
1.2284930490616646,1.8504828562114162,2.241217652475466,3.690022026811222,50,30,20,10,True
1.2284930490616646,1.8504828562114162,2.241217652475466,3.690022026811222,50,30,20,10,False
3.2381035132012816,3.299825004368576,5.017822583463592,5.16971790689322,100,5,2,2,True
3.2381035132012816,3.299825004368576,5.017822583463592,5.16971790689322,100,5,2,2,False
2.5219768693334697,2.614343313757531,4.142485786814616,4.442051811766113,100,5,2,4,True
2.5219768693334697,2.614343313757531,4.142485786814616,4.442051811766113,100,5,2,4,False
2.3492316026225177,2.436045161050675,3.924198810142485,4.272518899413315,100,5,2,6,True
2.3492316026225177,2.436045161050675,3.924198810142485,4.272518899413315,100,5,2,6,False
2.3091160437939733,2.399733011987832,3.8648765424591773,4.238449029728461,100,5,2,8,True
2.3091160437939733,2.399733011987832,3.8648765424591773,4.238449029728461,100,5,2,8,False
2.302958835790807,2.4074618118076594,3.8524399935412283,4.2551868955052905,100,5,2,10,True
2.302958835790807,2.4074618118076594,3.8524399935412283,4.2551868955052905,100,5,2,10,False
3.2479697788422337,3.315242425576239,5.029345381897406,5.1849584575065375,100,5,5,2,True
3.2479697788422337,3.315242425576239,5.029345381897406,5.1849584575065375,100,5,5,2,False
2.5223930841562807,2.6158300648494577,4.140977787848517,4.4414772351768415,100,5,5,4,True
2.5223930841562807,2.6158300648494577,4.140977787848517,4.4414772351768415,100,5,5,4,False
2.3488603481357635,2.4361716558356368,3.9239866935368375,4.273262273384613,100,5,5,6,True
2.3488603481357635,2.4361716558356368,3.9239866935368375,4.273262273384613,100,5,5,6,False
2.3091160437939733,2.399733011987832,3.8648765424591773,4.238449029728461,100,5,5,8,True
2.3091160437939733,2.399733011987832,3.8648765424591773,4.238449029728461,100,5,5,8,False
2.302958835790807,2.4074618118076594,3.8524399935412283,4.2551868955052905,100,5,5,10,True
2.302958835790807,2.4074618118076594,3.8524399935412283,4.2551868955052905,100,5,5,10,False
3.2261511225347226,3.291811212150826,5.012779619436319,5.165496966338331,100,5,10,2,True
3.2261511225347226,3.291811212150826,5.012779619436319,5.165496966338331,100,5,10,2,False
2.5233886132965906,2.6164501342714876,4.14228371758377,4.440914826311553,100,5,10,4,True
2.5233886132965906,2.6164501342714876,4.14228371758377,4.440914826311553,100,5,10,4,False
2.348334880483441,2.435301297622222,3.9236017349425243,4.27246749147352,100,5,10,6,True
2.348334880483441,2.435301297622222,3.9236017349425243,4.27246749147352,100,5,10,6,False
2.3084784479006566,2.39901292256747,3.8647670322856653,4.238105813220085,100,5,10,8,True
2.3084784479006566,2.39901292256747,3.8647670322856653,4.238105813220085,100,5,10,8,False
2.302958835790807,2.4074618118076594,3.8524399935412283,4.2551868955052905,100,5,10,10,True
2.302958835790807,2.4074618118076594,3.8524399935412283,4.2551868955052905,100,5,10,10,False
3.2109113266050167,3.280717674386299,4.986415738967568,5.146958602719882,100,5,20,2,True
3.2109113266050167,3.280717674386299,4.986415738967568,5.146958602719882,100,5,20,2,False
2.510652941511264,2.6028115648487775,4.127463659412004,4.428836251461074,100,5,20,4,True
2.510652941511264,2.6028115648487775,4.127463659412004,4.428836251461074,100,5,20,4,False
2.3476463653847346,2.434375808068252,3.9229491494396975,4.270488640052344,100,5,20,6,True
2.3476463653847346,2.434375808068252,3.9229491494396975,4.270488640052344,100,5,20,6,False
2.3086079470733596,2.3991703456954165,3.864818086241417,4.238157686874821,100,5,20,8,True
2.3086079470733596,2.3991703456954165,3.864818086241417,4.238157686874821,100,5,20,8,False
2.302636102719857,2.4077455878712066,3.852985645637235,4.256284654543169,100,5,20,10,True
2.302636102719857,2.4077455878712066,3.852985645637235,4.256284654543169,100,5,20,10,False
1.867191710322324,2.1282125780957144,3.1816414134241207,3.838114529407997,100,10,2,2,True
1.867191710322324,2.1282125780957144,3.1816414134241207,3.838114529407997,100,10,2,2,False
1.6371383445582355,1.9500552826869049,2.812536015340814,3.7053083241539233,100,10,2,4,True
1.6371383445582355,1.9500552826869049,2.812536015340814,3.7053083241539233,100,10,2,4,False
1.584687223171948,1.930018409655672,2.6947436180402087,3.7066504215301403,100,10,2,6,True
1.584687223171948,1.930018409655672,2.6947436180402087,3.7066504215301403,100,10,2,6,False
1.5691397670264355,1.9396858079587886,2.649204432093031,3.7418373541445646,100,10,2,8,True
1.5691397670264355,1.9396858079587886,2.649204432093031,3.7418373541445646,100,10,2,8,False
1.5743055016629472,1.955287419215302,2.644747303543283,3.7618424582591974,100,10,2,10,True
1.5743055016629472,1.955287419215302,2.644747303543283,3.7618424582591974,100,10,2,10,False
1.8862727057716708,2.137461245389279,3.2110647710470053,3.839032678969471,100,10,5,2,True
1.8862727057716708,2.137461245389279,3.2110647710470053,3.839032678969471,100,10,5,2,False
1.6399411837674904,1.9489680327808536,2.8433831359550674,3.701925933001239,100,10,5,4,True
1.6399411837674904,1.9489680327808536,2.8433831359550674,3.701925933001239,100,10,5,4,False
1.5925314724777007,1.9355242574322364,2.7333062772029364,3.7257455741390553,100,10,5,6,True
1.5925314724777007,1.9355242574322364,2.7333062772029364,3.7257455741390553,100,10,5,6,False
1.5784489599420681,1.9365937209172122,2.6871327816393453,3.7475798405747187,100,10,5,8,True
1.5784489599420681,1.9365937209172122,2.6871327816393453,3.7475798405747187,100,10,5,8,False
1.582326365858156,1.9512701438220688,2.6840184018711963,3.766140750451751,100,10,5,10,True
1.582326365858156,1.9512701438220688,2.6840184018711963,3.766140750451751,100,10,5,10,False
1.9024278373222165,2.139386104137367,3.250920217555066,3.84497104132687,100,10,10,2,True
1.9024278373222165,2.139386104137367,3.250920217555066,3.84497104132687,100,10,10,2,False
1.6624667327996074,1.9575789826823156,2.890287308064056,3.7193841750404566,100,10,10,4,True
1.6624667327996074,1.9575789826823156,2.890287308064056,3.7193841750404566,100,10,10,4,False
1.6227687166829499,1.941319647032891,2.802544797562219,3.7188109361963577,100,10,10,6,True
1.6227687166829499,1.941319647032891,2.802544797562219,3.7188109361963577,100,10,10,6,False
1.6057432306406412,1.9413590213496925,2.752638728538786,3.7367495121068544,100,10,10,8,True
1.6057432306406412,1.9413590213496925,2.752638728538786,3.7367495121068544,100,10,10,8,False
1.6050410009791327,1.9615612143918706,2.7380623620998197,3.775017430887518,100,10,10,10,True
1.6050410009791327,1.9615612143918706,2.7380623620998197,3.775017430887518,100,10,10,10,False
1.965076158946865,2.1986440639853417,3.342901361937108,3.91588190991607,100,10,20,2,True
1.965076158946865,2.1986440639853417,3.342901361937108,3.91588190991607,100,10,20,2,False
1.7124704008649734,1.969872810758363,2.988546345358046,3.733641775183372,100,10,20,4,True
1.7124704008649734,1.969872810758363,2.988546345358046,3.733641775183372,100,10,20,4,False
1.6648143756831935,1.9604738247733375,2.888105354684585,3.7523470438599187,100,10,20,6,True
1.6648143756831935,1.9604738247733375,2.888105354684585,3.7523470438599187,100,10,20,6,False
1.6478238285902769,1.9573651253730282,2.8494712088905634,3.7775923102313973,100,10,20,8,True
1.6478238285902769,1.9573651253730282,2.8494712088905634,3.7775923102313973,100,10,20,8,False
1.6477521811190385,1.973210251409027,2.8346880906048675,3.795554795885042,100,10,20,10,True
1.6477521811190385,1.973210251409027,2.8346880906048675,3.795554795885042,100,10,20,10,False
1.1592966248733723,1.8371125934766708,2.0216347617305845,3.5082347118758523,100,15,2,2,True
1.1592966248733723,1.8371125934766708,2.0216347617305845,3.5082347118758523,100,15,2,2,False
0.9978470677346701,1.7640583743269194,1.6859921896406365,3.4981236355237257,100,15,2,4,True
0.9978470677346701,1.7640583743269194,1.6859921896406365,3.4981236355237257,100,15,2,4,False
0.9614065531597223,1.772206079592083,1.6128126143565045,3.54701690129658,100,15,2,6,True
0.9614065531597223,1.772206079592083,1.6128126143565045,3.54701690129658,100,15,2,6,False
0.9480133999928109,1.780655790765657,1.5764226869754876,3.559283520945265,100,15,2,8,True
0.9480133999928109,1.780655790765657,1.5764226869754876,3.559283520945265,100,15,2,8,False
0.950836754535192,1.8019500927546448,1.581570765369174,3.6039730583888137,100,15,2,10,True
0.950836754535192,1.8019500927546448,1.581570765369174,3.6039730583888137,100,15,2,10,False
1.2469988753252723,1.8492861278877433,2.1969532660661537,3.5280985649945005,100,15,5,2,True
1.2469988753252723,1.8492861278877433,2.1969532660661537,3.5280985649945005,100,15,5,2,False
1.0702490708432186,1.776397525562409,1.8666292053296596,3.5176599570991103,100,15,5,4,True
1.0702490708432186,1.776397525562409,1.8666292053296596,3.5176599570991103,100,15,5,4,False
1.0310495961575639,1.7749985611549117,1.8000994096301368,3.5426622035901434,100,15,5,6,True
1.0310495961575639,1.7749985611549117,1.8000994096301368,3.5426622035901434,100,15,5,6,False
1.009429080641532,1.7941729109125137,1.756615362649952,3.592278037853253,100,15,5,8,True
1.009429080641532,1.7941729109125137,1.756615362649952,3.592278037853253,100,15,5,8,False
1.010884830070868,1.8126848328788674,1.7575337262809534,3.6307735661357867,100,15,5,10,True
1.010884830070868,1.8126848328788674,1.7575337262809534,3.6307735661357867,100,15,5,10,False
1.3640674830894695,1.8749794977479883,2.4102513270083388,3.5720370185190045,100,15,10,2,True
1.3640674830894695,1.8749794977479883,2.4102513270083388,3.5720370185190045,100,15,10,2,False
1.1997173792948417,1.8011587000965597,2.1270707353189158,3.549500865141268,100,15,10,4,True
1.1997173792948417,1.8011587000965597,2.1270707353189158,3.549500865141268,100,15,10,4,False
1.1573528165229747,1.8010491726599365,2.054067519218716,3.5771674957199355,100,15,10,6,True
1.1573528165229747,1.8010491726599365,2.054067519218716,3.5771674957199355,100,15,10,6,False
1.1340257527904734,1.8053878724487753,2.010984833923872,3.6091834856811524,100,15,10,8,True
1.1340257527904734,1.8053878724487753,2.010984833923872,3.6091834856811524,100,15,10,8,False
1.1275024744226188,1.821177000972578,2.000352333224292,3.6367124240433797,100,15,10,10,True
1.1275024744226188,1.821177000972578,2.000352333224292,3.6367124240433797,100,15,10,10,False
1.514724596497952,1.9272441596174679,2.669361250450686,3.64318139080091,100,15,20,2,True
1.514724596497952,1.9272441596174679,2.669361250450686,3.64318139080091,100,15,20,2,False
1.3690063580696143,1.844727193080136,2.4373159023019566,3.600063986550411,100,15,20,4,True
1.3690063580696143,1.844727193080136,2.4373159023019566,3.600063986550411,100,15,20,4,False
1.3296461788620486,1.8393893869048281,2.3650428202987674,3.6316315473676934,100,15,20,6,True
1.3296461788620486,1.8393893869048281,2.3650428202987674,3.6316315473676934,100,15,20,6,False
1.3104517962763789,1.8430416186585987,2.336933820304485,3.6509077466781306,100,15,20,8,True
1.3104517962763789,1.8430416186585987,2.336933820304485,3.6509077466781306,100,15,20,8,False
1.3028298113378638,1.8637538163634328,2.3194672596373427,3.7037511297021988,100,15,20,10,True
1.3028298113378638,1.8637538163634328,2.3194672596373427,3.7037511297021988,100,15,20,10,False
0.757713029784445,1.7431164331697557,1.3396721815568933,3.418773226674612,100,20,2,2,True
0.757713029784445,1.7431164331697557,1.3396721815568933,3.418773226674612,100,20,2,2,False
0.6931999651996565,1.7238727400577254,1.2389460602536517,3.4711475669104517,100,20,2,4,True
0.6931999651996565,1.7238727400577254,1.2389460602536517,3.4711475669104517,100,20,2,4,False
0.6857163760741634,1.7370926049978874,1.2376180419273641,3.517570306469427,100,20,2,6,True
0.6857163760741634,1.7370926049978874,1.2376180419273641,3.517570306469427,100,20,2,6,False
0.6827613347948603,1.755415781875267,1.2389271616086237,3.533107325638104,100,20,2,8,True
0.6827613347948603,1.755415781875267,1.2389271616086237,3.533107325638104,100,20,2,8,False
0.6902438430582823,1.7756011344011429,1.253050812136668,3.5987032241539736,100,20,2,10,True
0.6902438430582823,1.7756011344011429,1.253050812136668,3.5987032241539736,100,20,2,10,False
0.9346045416189518,1.7634419753061445,1.6977328871390496,3.4657417002790085,100,20,5,2,True
0.9346045416189518,1.7634419753061445,1.6977328871390496,3.4657417002790085,100,20,5,2,False
0.8328390086538873,1.7352853293008623,1.5487398382742934,3.4777109423021897,100,20,5,4,True
0.8328390086538873,1.7352853293008623,1.5487398382742934,3.4777109423021897,100,20,5,4,False
0.7980661070807287,1.7398034681753192,1.5055424073204253,3.5002894429842093,100,20,5,6,True
0.7980661070807287,1.7398034681753192,1.5055424073204253,3.5002894429842093,100,20,5,6,False
0.7921227011712356,1.7641221964123455,1.5000300935191797,3.571904644053698,100,20,5,8,True
0.7921227011712356,1.7641221964123455,1.5000300935191797,3.571904644053698,100,20,5,8,False
0.7863441044377427,1.7744740889132933,1.4997547526794874,3.58991167606471,100,20,5,10,True
0.7863441044377427,1.7744740889132933,1.4997547526794874,3.58991167606471,100,20,5,10,False
1.153468739730261,1.8027562021623775,2.0809445159486333,3.50634404760998,100,20,10,2,True
